Date,Open,High,Low,Close,Adj Close,Volume
3/27/23,87.739998,88.019997,87.269997,87.470001,86.828613,1007000
3/28/23,87.279999,87.5,86.860001,87.290001,86.649933,995600
3/29/23,88.07,88.660004,88.010002,88.580002,87.930473,3155000
3/30/23,89.089996,89.292,88.681,89.089996,88.436729,842300
3/31/23,89.389999,90.5,89.286003,90.449997,89.786758,1148900
4/3/23,90.290001,90.800003,90.150002,90.660004,89.995232,790500
4/4/23,90.790001,90.889999,89.850998,90.139999,89.479034,2403700
4/5/23,89.839996,90.057999,89.389999,89.769997,89.111748,1682300
4/6/23,89.489998,90.139999,89.32,90.089996,89.429405,529300
4/10/23,89.489998,90.220001,89.379997,90.220001,89.558449,579000
4/11/23,90.25,90.580002,90.080002,90.260002,89.598152,527800
4/12/23,90.739998,90.800003,89.75,89.879997,89.22094,1699600
4/13/23,90.040001,91.154999,90.014999,91.040001,90.372437,1591900
4/14/23,90.82,91.448997,90.309998,90.830002,90.163979,777200
4/17/23,90.800003,91.18,90.550003,91.160004,90.491562,642400
4/18/23,91.470001,91.574997,90.93,91.239998,90.570969,543100
4/19/23,90.75,91.400002,90.75,91.25,90.580894,625700
4/20/23,90.510002,91.117996,90.339996,90.690002,90.025002,4133000
4/21/23,90.730003,90.900002,90.360001,90.809998,90.144127,732500
4/24/23,90.849998,90.980003,90.400002,90.849998,90.18383,536600
4/25/23,90.330002,90.459999,89.309998,89.32,88.665047,426700
4/26/23,89.449997,89.769997,88.860001,88.970001,88.317612,535000
4/27/23,89.5,90.82,89.5,90.779999,90.114342,489000
4/28/23,90.550003,91.529999,90.550003,91.529999,90.858841,507200
5/1/23,91.519997,91.889999,91.400002,91.459999,90.78936,807300
5/2/23,91.260002,91.260002,89.779999,90.440002,89.77684,452800
5/3/23,90.459999,91.055,89.779999,89.830002,89.17131,836100
5/4/23,89.529999,89.584999,88.860001,89.150002,88.4963,632800
5/5/23,89.93,91.050003,89.93,90.800003,90.134201,401600
5/8/23,90.790001,90.93,90.581001,90.830002,90.163979,486300
5/9/23,90.379997,90.699997,90.349998,90.459999,89.796692,359700
5/10/23,91.080002,91.239998,90.035004,90.910004,90.243393,501600
5/11/23,90.669998,90.724998,90.239998,90.669998,90.005142,609300
5/12/23,90.860001,90.989998,90.026001,90.559998,89.895958,412800
5/15/23,90.599998,90.970001,90.290001,90.910004,90.243393,338300
5/16/23,90.68,90.790001,90.209999,90.209999,89.548523,581300
5/17/23,90.550003,91.480003,90.32,91.370003,90.70002,401500
5/18/23,91.199997,92.339996,91.199997,92.25,91.573563,465800
5/19/23,92.410004,92.540001,91.806,92.07,91.394882,439400
5/22/23,92.019997,92.470001,91.809998,92.139999,91.464371,1147000
5/23/23,91.720001,92.010002,91.059998,91.120003,90.451851,611700
5/24/23,90.68,90.809998,90.160004,90.440002,89.77684,609100
5/25/23,91.18,91.489998,90.730003,91.209999,90.541191,1239400
5/26/23,91.349998,92.620003,91.349998,92.489998,91.811806,555000
5/30/23,92.910004,93,92.150002,92.440002,91.762177,662700
5/31/23,91.940002,92.220001,91.57,91.940002,91.265839,1071300
6/1/23,91.889999,93.080002,91.727997,92.839996,92.159241,687200
6/2/23,93.419998,94.449997,93.360001,94.239998,93.548965,748200
6/5/23,94.379997,94.617996,93.910004,94.080002,93.390144,691700
6/6/23,94.050003,94.440002,93.870003,94.330002,93.638313,2480500
6/7/23,94.099998,94.330002,93.519997,93.620003,93.228043,515800
6/8/23,93.540001,94.260002,93.43,94.209999,93.815567,785200
6/9/23,94.440002,94.778,94.040001,94.290001,93.895233,682400
6/12/23,94.43,95.18,94.372002,95.18,94.781502,553000
6/13/23,95.57,95.970001,95.400002,95.849998,95.4487,453500
6/14/23,95.959999,96.330002,95.111,95.940002,95.538322,525000
6/15/23,95.589996,97.370003,95.589996,97.120003,96.713387,813100
6/16/23,97.669998,97.669998,96.660004,96.730003,96.32502,684400
6/20/23,96.129997,96.470001,95.769997,96.25,95.847023,829100
6/21/23,95.940002,96.120003,95.580002,95.669998,95.269455,421800
6/22/23,95.360001,96,95.349998,95.989998,95.588112,1262300
6/23/23,95.279999,95.620003,95.089996,95.220001,94.821342,476400
6/26/23,95.029999,95.568001,94.830002,94.860001,94.462845,461300
6/27/23,95.089996,96.084999,95,95.93,95.528366,400800
6/28/23,95.75,96.18,95.540001,95.970001,95.568199,516300
6/29/23,95.809998,96.391998,95.809998,96.330002,95.926689,2135400
6/30/23,96.970001,97.669998,96.970001,97.459999,97.051956,2057400
7/3/23,97.459999,97.68,97.360001,97.639999,97.231209,1357700
7/5/23,97.190002,97.610001,97.186996,97.449997,97.042,625700
7/6/23,96.510002,96.730003,96.040001,96.639999,96.23539,457900
7/7/23,96.370003,97.360001,96.370003,96.440002,96.036232,527100
7/10/23,96.279999,96.769997,96.279999,96.760002,96.354889,427800
7/11/23,96.870003,97.529999,96.760002,97.43,97.022087,390500
7/12/23,98.290001,98.519997,97.959999,98.209999,97.79882,630700
7/13/23,98.610001,99.199997,98.610001,99.029999,98.615387,662900
7/14/23,99.129997,99.400002,98.760002,98.889999,98.475975,531200
7/17/23,98.809998,99.558998,98.809998,99.339996,98.924088,476100
7/18/23,99.25,100.279999,99.199997,100.139999,99.720741,507300
7/19/23,100.309998,100.699997,100.260002,100.440002,100.019485,1563000
7/20/23,100.050003,100.349998,99.459999,99.639999,99.222832,15534100
7/21/23,100.010002,100.139999,99.68,99.739998,99.322411,3188000
7/24/23,99.879997,100.32,99.830002,100.139999,99.720741,1071000
7/25/23,99.980003,100.714996,99.980003,100.43,100.009521,950100
7/26/23,100.089996,100.720001,99.959999,100.440002,100.019485,934600
7/27/23,101.150002,101.279999,99.5,99.669998,99.252708,533100
7/28/23,100.419998,100.839996,100.239998,100.669998,100.24852,998300
7/31/23,100.720001,101.029999,100.510002,100.860001,100.437721,1807200
8/1/23,100.660004,100.699997,100.334999,100.589996,100.168854,680800
8/2/23,99.769997,99.900002,98.959999,99.120003,98.705009,608100
8/3/23,98.720001,99.25,98.489998,98.809998,98.396301,1082900
8/4/23,99.199997,99.786003,98.330002,98.440002,98.027863,609100
8/7/23,98.830002,99.260002,98.639999,99.25,98.834465,520600
8/8/23,98.57,98.849998,97.949997,98.75,98.336555,617700
8/9/23,98.760002,98.860001,97.93,98.089996,97.679321,481500
8/10/23,98.589996,99.419998,97.900002,98.169998,97.758987,546200
8/11/23,97.669998,98.330002,97.629997,98.080002,97.669365,408000
8/14/23,97.800003,98.650002,97.773003,98.650002,98.236977,344600
8/15/23,98.160004,98.290001,97.385002,97.510002,97.101753,650900
8/16/23,97.330002,97.764,96.730003,96.730003,96.32502,675500
8/17/23,97.019997,97.139999,95.879997,95.989998,95.588112,559500
8/18/23,95.239998,96.260002,95.210999,96.059998,95.657822,472600
8/21/23,96.209999,96.82,95.760002,96.660004,96.25531,557700
8/22/23,97.089996,97.089996,96.25,96.349998,95.946602,754300
8/23/23,96.559998,97.580002,96.550003,97.470001,97.06192,831400
8/24/23,97.790001,97.940002,96.099998,96.099998,95.697655,675800
8/25/23,96.480003,97.07,95.695,96.800003,96.394722,502600
8/28/23,97.25,97.559998,97,97.410004,97.002174,519200
8/29/23,97.400002,98.940002,97.330002,98.910004,98.495895,785600
8/30/23,98.989998,99.440002,98.839996,99.300003,98.884262,757100
8/31/23,99.419998,99.772003,99.209999,99.209999,98.794632,659400
9/1/23,99.790001,99.970001,99.120003,99.470001,99.053543,668100
9/5/23,99.25,99.410004,98.970001,99.010002,98.595474,338300
9/6/23,98.870003,98.870003,97.82,98.300003,97.888443,346100
9/7/23,97.5,98.139999,97.5,98,97.589699,408600
9/8/23,97.970001,98.5,97.910004,98.169998,97.758987,367300
9/11/23,98.699997,98.839996,98.400002,98.82,98.406265,447100
9/12/23,98.349998,98.769997,98.089996,98.18,97.768944,411500
9/13/23,98.110001,98.5,97.959999,98.209999,97.79882,320900
9/14/23,98.790001,99.209999,98.489998,99.080002,98.665176,340100
9/15/23,98.620003,98.75,97.739998,97.800003,97.390541,634700
9/18/23,97.660004,98.190002,97.650002,97.879997,97.4702,556000
9/19/23,97.620003,97.760002,97.025002,97.620003,97.211288,493900
9/20/23,97.82,98.018997,96.699997,96.739998,96.334969,449700
9/21/23,96.019997,96.050003,95.07,95.080002,94.681923,668600
9/22/23,95.330002,95.724998,94.809998,94.870003,94.472809,560100
9/25/23,94.550003,95.300003,94.550003,95.300003,94.901009,437100
9/26/23,94.32,94.398003,93.334999,93.480003,93.480003,1302200
9/27/23,93.720001,93.919998,92.769997,93.559998,93.559998,1125900
9/28/23,93.339996,94.480003,93.300003,94.120003,94.120003,505300
9/29/23,94.739998,94.849998,93.610001,93.910004,93.910004,724900
10/2/23,93.760002,94.139999,93.214996,93.809998,93.809998,455700
10/3/23,93.32,93.620003,92.190002,92.510002,92.510002,607100
10/4/23,92.540001,93.339996,92.300003,93.199997,93.199997,592100
10/5/23,93.120003,93.260002,92.349998,93.040001,93.040001,580300
10/6/23,92.449997,94.580002,92.279999,94.260002,94.260002,540100
10/9/23,93.730003,95,93.690002,94.849998,94.849998,371600
10/10/23,95.010002,95.980003,94.989998,95.410004,95.410004,445900
10/11/23,95.769997,95.889999,95.139999,95.839996,95.839996,817400
10/12/23,95.860001,95.989998,94.629997,95.150002,95.150002,668900
10/13/23,95.410004,95.739998,94.32,94.669998,94.669998,441800
